6214	14056
7098	14032
7983	14008
8867	13986
9752	13964
10636	13943
11521	13923
12406	13904
13291	13885
14176	13868
15061	13851
15946	13835
16831	13820
17716	13805
18601	13792
19486	13779
20371	13767
21257	13756
22142	13745
23027	13736
23913	13727
24798	13719
25684	13712
26569	13706
27455	13701
28340	13696
29226	13692
30111	13690
30997	13688
31882	13686
32768	13686
33654	13686
34539	13688
35425	13690
36310	13692
37196	13696
38081	13701
38967	13706
39852	13712
40738	13719
41623	13727
42509	13736
43394	13745
44279	13756
45165	13767
46050	13779
46935	13792
47820	13805
48705	13820
49590	13835
50475	13851
51360	13868
52245	13885
53130	13904
54015	13923
54900	13943
55784	13964
56669	13986
57553	14008
58438	14032
59322	14056
60206	14081
61090	14106
4497	14954
5380	14929
6262	14905
7145	14882
8028	14860
8911	14839
9794	14818
10677	14798
11560	14779
12443	14761
13327	14743
14210	14726
15093	14710
15977	14695
16860	14681
17744	14667
18627	14654
19511	14642
20394	14630
21278	14620
22162	14610
23046	14601
23929	14593
24813	14585
25697	14578
26581	14573
27465	14567
28349	14563
29232	14560
30116	14557
31000	14555
31884	14554
32768	14553
33652	14554
34536	14555
35420	14557
36304	14560
37187	14563
38071	14567
38955	14573
39839	14578
40723	14585
41607	14593
42490	14601
43374	14610
44258	14620
45142	14630
46025	14642
46909	14654
47792	14667
48676	14681
49559	14695
50443	14710
51326	14726
52209	14743
53093	14761
53976	14779
54859	14798
55742	14818
56625	14839
57508	14860
58391	14882
59274	14905
60156	14929
61039	14954
4546	15801
5427	15778
6308	15755
7190	15734
8071	15712
8953	15692
9834	15672
10716	15653
11597	15635
12479	15618
13361	15601
14243	15585
15124	15570
16006	15555
16888	15542
17770	15529
18652	15516
19534	15505
20416	15494
21298	15484
22181	15474
23063	15466
23945	15458
24827	15451
25709	15445
26592	15439
27474	15434
28356	15430
29239	15427
30121	15424
31003	15422
31886	15421
32768	15421
33650	15421
34533	15422
35415	15424
36297	15427
37180	15430
38062	15434
38944	15439
39827	15445
40709	15451
41591	15458
42473	15466
43355	15474
44238	15484
45120	15494
46002	15505
46884	15516
47766	15529
48648	15542
49530	15555
50412	15570
51293	15585
52175	15601
53057	15618
53939	15635
54820	15653
55702	15672
56583	15692
57465	15712
58346	15734
59228	15755
60109	15778
60990	15801
4592	16649
5472	16627
6352	16605
7232	16585
8112	16565
8992	16545
9872	16527
10752	16509
11632	16492
12513	16475
13393	16459
14273	16444
15154	16430
16034	16416
16915	16403
17795	16390
18676	16379
19556	16368
20437	16357
21318	16348
22198	16339
23079	16331
23960	16323
24841	16317
25721	16311
26602	16305
27483	16301
28364	16297
29245	16294
30125	16291
31006	16289
31887	16288
32768	16288
33649	16288
34530	16289
35411	16291
36291	16294
37172	16297
38053	16301
38934	16305
39815	16311
40695	16317
41576	16323
42457	16331
43338	16339
44218	16348
45099	16357
45980	16368
46860	16379
47741	16390
48621	16403
49502	16416
50382	16430
51263	16444
52143	16459
53023	16475
53904	16492
54784	16509
55664	16527
56544	16545
57424	16565
58304	16585
59184	16605
60064	16627
60944	16649
4636	17497
5514	17476
6393	17455
7272	17436
8150	17417
9029	17399
9908	17381
10787	17364
11666	17348
12545	17332
13423	17317
14303	17303
15182	17289
16061	17276
16940	17264
17819	17252
18698	17241
19577	17231
20457	17221
21336	17212
22215	17204
23094	17196
23974	17189
24853	17182
25733	17177
26612	17172
27491	17167
28371	17164
29250	17161
30130	17158
31009	17157
31889	17156
32768	17155
33647	17156
34527	17157
35406	17158
36286	17161
37165	17164
38045	17167
38924	17172
39803	17177
40683	17182
41562	17189
42442	17196
43321	17204
44200	17212
45079	17221
45959	17231
46838	17241
47717	17252
48596	17264
49475	17276
50354	17289
51233	17303
52113	17317
52991	17332
53870	17348
54749	17364
55628	17381
56507	17399
57386	17417
58264	17436
59143	17455
60022	17476
60900	17497
4677	18344
5554	18325
6432	18306
7309	18287
8187	18269
9064	18252
9942	18236
10819	18220
11697	18204
12575	18189
13452	18175
14330	18162
15208	18149
16086	18137
16963	18125
17841	18114
18719	18104
19597	18094
20475	18085
21353	18076
22231	18068
23109	18061
23987	18054
24865	18048
25743	18043
26621	18038
27499	18034
28377	18031
29256	18028
30134	18026
31012	18024
31890	18023
32768	18023
33646	18023
34524	18024
35402	18026
36280	18028
37159	18031
38037	18034
38915	18038
39793	18043
40671	18048
41549	18054
42427	18061
43305	18068
44183	18076
45061	18085
45939	18094
46817	18104
47695	18114
48573	18125
49450	18137
50328	18149
51206	18162
52084	18175
52961	18189
53839	18204
54717	18220
55594	18236
56472	18252
57349	18269
58227	18287
59104	18306
59982	18325
60859	18344
4716	19192
5592	19174
6468	19156
7344	19139
8221	19122
9097	19106
9973	19090
10850	19075
11726	19061
12603	19047
13479	19033
14356	19021
15232	19009
16109	18997
16986	18986
17862	18976
18739	18966
19616	18957
20492	18948
21369	18940
22246	18933
23123	18926
23999	18920
24876	18914
25753	18909
26630	18905
27507	18901
28384	18898
29260	18895
30137	18893
31014	18891
31891	18890
32768	18890
33645	18890
34522	18891
35399	18893
36276	18895
37152	18898
38029	18901
38906	18905
39783	18909
40660	18914
41537	18920
42413	18926
43290	18933
44167	18940
45044	18948
45920	18957
46797	18966
47674	18976
48550	18986
49427	18997
50304	19009
51180	19021
52057	19033
52933	19047
53810	19061
54686	19075
55563	19090
56439	19106
57315	19122
58192	19139
59068	19156
59944	19174
60820	19192
4752	20040
5627	20023
6502	20006
7377	19990
8253	19974
9128	19959
10003	19945
10878	19931
11754	19917
12629	19904
13505	19892
14380	19880
15255	19868
16131	19858
17006	19847
17882	19838
18757	19829
19633	19820
20509	19812
21384	19804
22260	19797
23135	19791
24011	19785
24887	19780
25762	19775
26638	19771
27514	19767
28389	19764
29265	19762
30141	19760
31017	19759
31892	19758
32768	19757
33644	19758
34519	19759
35395	19760
36271	19762
37147	19764
38022	19767
38898	19771
39774	19775
40649	19780
41525	19785
42401	19791
43276	19797
44152	19804
45027	19812
45903	19820
46779	19829
47654	19838
48530	19847
49405	19858
50281	19868
51156	19880
52031	19892
52907	19904
53782	19917
54658	19931
55533	19945
56408	19959
57283	19974
58159	19990
59034	20006
59909	20023
60784	20040
4786	20888
5660	20872
6534	20857
7408	20842
8282	20827
9157	20813
10031	20799
10905	20786
11779	20774
12654	20761
13528	20750
14403	20739
15277	20728
16151	20718
17026	20709
17900	20700
18775	20691
19649	20683
20524	20676
21398	20669
22273	20662
23147	20656
24022	20651
24896	20646
25771	20641
26646	20638
27520	20634
28395	20631
29269	20629
30144	20627
31019	20626
31893	20625
32768	20625
33643	20625
34517	20626
35392	20627
36267	20629
37141	20631
38016	20634
38890	20638
39765	20641
40640	20646
41514	20651
42389	20656
43263	20662
44138	20669
45012	20676
45887	20683
46761	20691
47636	20700
48510	20709
49385	20718
50259	20728
51133	20739
52008	20750
52882	20761
53757	20774
54631	20786
55505	20799
56379	20813
57254	20827
58128	20842
59002	20857
59876	20872
60750	20888
4817	21737
5691	21722
6564	21707
7437	21693
8310	21680
9183	21667
10057	21654
10930	21642
11803	21630
12677	21619
13550	21608
14423	21598
15297	21588
16170	21579
17044	21570
17917	21562
18791	21554
19664	21546
20538	21539
21411	21533
22285	21527
23158	21521
24032	21516
24906	21512
25779	21508
26653	21504
27526	21501
28400	21498
29274	21496
30147	21494
31021	21493
31894	21492
32768	21492
33642	21492
34515	21493
35389	21494
36262	21496
37136	21498
38010	21501
38883	21504
39757	21508
40630	21512
41504	21516
42378	21521
43251	21527
44125	21533
44998	21539
45872	21546
46745	21554
47619	21562
48492	21570
49366	21579
50239	21588
51113	21598
51986	21608
52859	21619
53733	21630
54606	21642
55479	21654
56353	21667
57226	21680
58099	21693
58972	21707
59845	21722
60719	21737
4846	22585
5719	22571
6591	22558
7463	22545
8336	22532
9208	22520
10080	22509
10953	22497
11825	22487
12698	22476
13570	22466
14443	22457
15315	22448
16188	22439
17060	22431
17933	22423
18806	22416
19678	22409
20551	22403
21423	22397
22296	22391
23169	22386
24041	22382
24914	22377
25787	22374
26659	22370
27532	22368
28405	22365
29277	22363
30150	22362
31023	22360
31895	22360
32768	22360
33641	22360
34513	22360
35386	22362
36259	22363
37131	22365
38004	22368
38877	22370
39749	22374
40622	22377
41495	22382
42367	22386
43240	22391
44113	22397
44985	22403
45858	22409
46730	22416
47603	22423
48476	22431
49348	22439
50221	22448
51093	22457
51966	22466
52838	22476
53711	22487
54583	22497
55456	22509
56328	22520
57200	22532
58073	22545
58945	22558
59817	22571
60690	22585
4873	23433
5745	23421
6616	23408
7488	23397
8359	23385
9231	23374
10102	23363
10974	23353
11846	23343
12717	23334
13589	23325
14461	23316
15332	23308
16204	23300
17076	23293
17947	23285
18819	23279
19691	23273
20563	23267
21434	23261
22306	23256
23178	23251
24050	23247
24922	23243
25793	23240
26665	23237
27537	23234
28409	23232
29281	23230
30153	23229
31024	23228
31896	23227
32768	23227
33640	23227
34512	23228
35383	23229
36255	23230
37127	23232
37999	23234
38871	23237
39743	23240
40614	23243
41486	23247
42358	23251
43230	23256
44102	23261
44973	23267
45845	23273
46717	23279
47589	23285
48460	23293
49332	23300
50204	23308
51075	23316
51947	23325
52819	23334
53690	23343
54562	23353
55434	23363
56305	23374
57177	23385
58048	23397
58920	23408
59791	23421
60663	23433
4897	24282
5768	24270
6639	24259
7510	24248
8381	24238
9251	24228
10122	24218
10993	24209
11864	24200
12735	24191
13606	24183
14477	24175
15348	24168
16219	24161
17090	24154
17961	24147
18831	24141
19702	24136
20573	24130
21444	24125
22315	24121
23187	24117
24058	24113
24929	24109
25800	24106
26671	24103
27542	24101
28413	24099
29284	24097
30155	24096
31026	24095
31897	24094
32768	24094
33639	24094
34510	24095
35381	24096
36252	24097
37123	24099
37994	24101
38865	24103
39736	24106
40607	24109
41478	24113
42349	24117
43221	24121
44092	24125
44963	24130
45834	24136
46705	24141
47575	24147
48446	24154
49317	24161
50188	24168
51059	24175
51930	24183
52801	24191
53672	24200
54543	24209
55414	24218
56285	24228
57155	24238
58026	24248
58897	24259
59768	24270
60639	24282
4919	25130
5789	25120
6659	25110
7530	25100
8400	25091
9270	25082
10140	25073
11010	25065
11881	25057
12751	25049
13621	25042
14491	25035
15362	25028
16232	25021
17102	25015
17972	25009
18843	25004
19713	24999
20583	24994
21454	24990
22324	24986
23194	24982
24065	24978
24935	24975
25805	24972
26676	24970
27546	24968
28416	24966
29287	24964
30157	24963
31027	24962
31898	24962
32768	24962
33638	24962
34509	24962
35379	24963
36249	24964
37120	24966
37990	24968
38860	24970
39731	24972
40601	24975
41471	24978
42342	24982
43212	24986
44082	24990
44953	24994
45823	24999
46693	25004
47564	25009
48434	25015
49304	25021
50174	25028
51045	25035
51915	25042
52785	25049
53655	25057
54526	25065
55396	25073
56266	25082
57136	25091
58006	25100
58877	25110
59747	25120
60617	25130
4939	25979
5808	25970
6678	25961
7547	25952
8417	25944
9287	25936
10156	25928
11026	25921
11895	25913
12765	25907
13635	25900
14504	25894
15374	25888
16244	25882
17113	25877
17983	25871
18853	25867
19722	25862
20592	25858
21462	25854
22331	25850
23201	25847
24071	25844
24941	25841
25810	25838
26680	25836
27550	25834
28419	25833
29289	25831
30159	25830
31029	25830
31898	25829
32768	25829
33638	25829
34507	25830
35377	25830
36247	25831
37117	25833
37986	25834
38856	25836
39726	25838
40595	25841
41465	25844
42335	25847
43205	25850
44074	25854
44944	25858
45814	25862
46683	25867
47553	25871
48423	25877
49292	25882
50162	25888
51032	25894
51901	25900
52771	25907
53641	25913
54510	25921
55380	25928
56249	25936
57119	25944
57989	25952
58858	25961
59728	25970
60597	25979
4956	26827
5825	26819
6694	26812
7563	26804
8432	26797
9301	26790
10170	26783
11039	26776
11909	26770
12778	26764
13647	26758
14516	26753
15385	26748
16254	26743
17123	26738
17992	26734
18861	26729
19731	26725
20600	26722
21469	26718
22338	26715
23207	26712
24076	26709
24945	26707
25815	26705
26684	26703
27553	26701
28422	26700
29291	26698
30160	26698
31030	26697
31899	26697
32768	26696
33637	26697
34506	26697
35376	26698
36245	26698
37114	26700
37983	26701
38852	26703
39721	26705
40591	26707
41460	26709
42329	26712
43198	26715
44067	26718
44936	26722
45805	26725
46675	26729
47544	26734
48413	26738
49282	26743
50151	26748
51020	26753
51889	26758
52758	26764
53627	26770
54497	26776
55366	26783
56235	26790
57104	26797
57973	26804
58842	26812
59711	26819
60580	26827
4971	27676
5840	27669
6708	27662
7577	27656
8445	27650
9314	27644
10183	27638
11051	27632
11920	27627
12788	27622
13657	27617
14526	27612
15394	27608
16263	27603
17132	27599
18000	27596
18869	27592
19738	27589
20606	27585
21475	27582
22344	27580
23212	27577
24081	27575
24950	27573
25818	27571
26687	27569
27556	27568
28425	27567
29293	27566
30162	27565
31031	27564
31899	27564
32768	27564
33637	27564
34505	27564
35374	27565
36243	27566
37111	27567
37980	27568
38849	27569
39718	27571
40586	27573
41455	27575
42324	27577
43192	27580
44061	27582
44930	27585
45798	27589
46667	27592
47536	27596
48404	27599
49273	27603
50142	27608
51010	27612
51879	27617
52748	27622
53616	27627
54485	27632
55353	27638
56222	27644
57091	27650
57959	27656
58828	27662
59696	27669
60565	27676
4984	28525
5852	28519
6720	28513
7588	28508
8456	28503
9325	28498
10193	28493
11061	28488
11929	28484
12798	28480
13666	28475
14534	28472
15402	28468
16271	28464
17139	28461
18007	28458
18875	28455
19744	28452
20612	28449
21480	28447
22349	28444
23217	28442
24085	28440
24953	28439
25822	28437
26690	28436
27558	28434
28427	28433
29295	28433
30163	28432
31031	28432
31900	28431
32768	28431
33636	28431
34505	28432
35373	28432
36241	28433
37109	28433
37978	28434
38846	28436
39714	28437
40583	28439
41451	28440
42319	28442
43187	28444
44056	28447
44924	28449
45792	28452
46661	28455
47529	28458
48397	28461
49265	28464
50134	28468
51002	28472
51870	28475
52738	28480
53607	28484
54475	28488
55343	28493
56211	28498
57080	28503
57948	28508
58816	28513
59684	28519
60552	28525
4994	29373
5862	29369
6730	29364
7598	29360
8466	29356
9333	29352
10201	29348
11069	29344
11937	29341
12805	29337
13673	29334
14541	29331
15409	29328
16277	29325
17145	29322
18013	29320
18881	29317
19749	29315
20617	29313
21485	29311
22353	29309
23220	29307
24088	29306
24956	29304
25824	29303
26692	29302
27560	29301
28428	29300
29296	29300
30164	29299
31032	29299
31900	29299
32768	29299
33636	29299
34504	29299
35372	29299
36240	29300
37108	29300
37976	29301
38844	29302
39712	29303
40580	29304
41448	29306
42316	29307
43183	29309
44051	29311
44919	29313
45787	29315
46655	29317
47523	29320
48391	29322
49259	29325
50127	29328
50995	29331
51863	29334
52731	29337
53599	29341
54467	29344
55335	29348
56203	29352
57070	29356
57938	29360
58806	29364
59674	29369
60542	29373
5002	30222
5870	30218
6737	30215
7605	30212
8473	30209
9340	30206
10208	30203
11076	30200
11943	30197
12811	30195
13679	30192
14546	30190
15414	30188
16282	30186
17149	30184
18017	30182
18885	30180
19753	30178
20620	30177
21488	30175
22356	30174
23223	30173
24091	30171
24959	30170
25826	30169
26694	30169
27562	30168
28429	30167
29297	30167
30165	30166
31033	30166
31900	30166
32768	30166
33636	30166
34503	30166
35371	30166
36239	30167
37107	30167
37974	30168
38842	30169
39710	30169
40577	30170
41445	30171
42313	30173
43180	30174
44048	30175
44916	30177
45783	30178
46651	30180
47519	30182
48387	30184
49254	30186
50122	30188
50990	30190
51857	30192
52725	30195
53593	30197
54460	30200
55328	30203
56196	30206
57063	30209
57931	30212
58799	30215
59666	30218
60534	30222
5008	31071
5875	31068
6743	31066
7610	31064
8478	31062
9345	31060
10213	31058
11080	31056
11948	31054
12815	31053
13683	31051
14550	31049
15418	31048
16285	31046
17153	31045
18020	31044
18888	31043
19755	31041
20623	31040
21490	31039
22358	31039
23225	31038
24093	31037
24960	31036
25828	31036
26695	31035
27563	31035
28430	31034
29298	31034
30165	31034
31033	31033
31900	31033
32768	31033
33636	31033
34503	31033
35371	31034
36238	31034
37106	31034
37973	31035
38841	31035
39708	31036
40576	31036
41443	31037
42311	31038
43178	31039
44046	31039
44913	31040
45781	31041
46648	31043
47516	31044
48383	31045
49251	31046
50118	31048
50986	31049
51853	31051
52721	31053
53588	31054
54456	31056
55323	31058
56191	31060
57058	31062
57926	31064
58793	31066
59661	31068
60528	31071
5011	31919
5878	31918
6746	31917
7613	31916
8481	31915
9348	31914
10215	31913
11083	31912
11950	31911
12818	31910
13685	31909
14552	31909
15420	31908
16287	31907
17155	31907
18022	31906
18889	31905
19757	31905
20624	31904
21492	31904
22359	31903
23227	31903
24094	31902
24961	31902
25829	31902
26696	31902
27564	31901
28431	31901
29298	31901
30166	31901
31033	31901
31901	31901
32768	31901
33635	31901
34503	31901
35370	31901
36238	31901
37105	31901
37972	31901
38840	31902
39707	31902
40575	31902
41442	31902
42309	31903
43177	31903
44044	31904
44912	31904
45779	31905
46647	31905
47514	31906
48381	31907
49249	31907
50116	31908
50984	31909
51851	31909
52718	31910
53586	31911
54453	31912
55321	31913
56188	31914
57055	31915
57923	31916
58790	31917
59658	31918
60525	31919
5012	32768
5880	32768
6747	32768
7614	32768
8482	32768
9349	32768
10216	32768
11084	32768
11951	32768
12818	32768
13686	32768
14553	32768
15421	32768
16288	32768
17155	32768
18023	32768
18890	32768
19757	32768
20625	32768
21492	32768
22360	32768
23227	32768
24094	32768
24962	32768
25829	32768
26696	32768
27564	32768
28431	32768
29299	32768
30166	32768
31033	32768
31901	32768
32768	32768
33635	32768
34503	32768
35370	32768
36237	32768
37105	32768
37972	32768
38840	32768
39707	32768
40574	32768
41442	32768
42309	32768
43176	32768
44044	32768
44911	32768
45779	32768
46646	32768
47513	32768
48381	32768
49248	32768
50115	32768
50983	32768
51850	32768
52718	32768
53585	32768
54452	32768
55320	32768
56187	32768
57054	32768
57922	32768
58789	32768
59656	32768
60524	32768
5011	33617
5878	33618
6746	33619
7613	33620
8481	33621
9348	33622
10215	33623
11083	33624
11950	33625
12818	33626
13685	33627
14552	33627
15420	33628
16287	33629
17155	33629
18022	33630
18889	33631
19757	33631
20624	33632
21492	33632
22359	33633
23227	33633
24094	33634
24961	33634
25829	33634
26696	33634
27564	33635
28431	33635
29298	33635
30166	33635
31033	33635
31901	33635
32768	33635
33635	33635
34503	33635
35370	33635
36238	33635
37105	33635
37972	33635
38840	33634
39707	33634
40575	33634
41442	33634
42309	33633
43177	33633
44044	33632
44912	33632
45779	33631
46647	33631
47514	33630
48381	33629
49249	33629
50116	33628
50984	33627
51851	33627
52718	33626
53586	33625
54453	33624
55321	33623
56188	33622
57055	33621
57923	33620
58790	33619
59658	33618
60525	33617
5008	34465
5875	34468
6743	34470
7610	34472
8478	34474
9345	34476
10213	34478
11080	34480
11948	34482
12815	34483
13683	34485
14550	34487
15418	34488
16285	34490
17153	34491
18020	34492
18888	34493
19755	34495
20623	34496
21490	34497
22358	34497
23225	34498
24093	34499
24960	34500
25828	34500
26695	34501
27563	34501
28430	34502
29298	34502
30165	34502
31033	34503
31900	34503
32768	34503
33636	34503
34503	34503
35371	34502
36238	34502
37106	34502
37973	34501
38841	34501
39708	34500
40576	34500
41443	34499
42311	34498
43178	34497
44046	34497
44913	34496
45781	34495
46648	34493
47516	34492
48383	34491
49251	34490
50118	34488
50986	34487
51853	34485
52721	34483
53588	34482
54456	34480
55323	34478
56191	34476
57058	34474
57926	34472
58793	34470
59661	34468
60528	34465
5002	35314
5870	35318
6737	35321
7605	35324
8473	35327
9340	35330
10208	35333
11076	35336
11943	35339
12811	35341
13679	35344
14546	35346
15414	35348
16282	35350
17149	35352
18017	35354
18885	35356
19753	35358
20620	35359
21488	35361
22356	35362
23223	35363
24091	35365
24959	35366
25826	35367
26694	35367
27562	35368
28429	35369
29297	35369
30165	35370
31033	35370
31900	35370
32768	35370
33636	35370
34503	35370
35371	35370
36239	35369
37107	35369
37974	35368
38842	35367
39710	35367
40577	35366
41445	35365
42313	35363
43180	35362
44048	35361
44916	35359
45783	35358
46651	35356
47519	35354
48387	35352
49254	35350
50122	35348
50990	35346
51857	35344
52725	35341
53593	35339
54460	35336
